icd_code,icd_title
60091,"HYPERPLASIA OF PROSTATE, UNSPECIFIED, WITH URINARY OBSTRUCTION AND OTHER LOWER URINARY SYMPTOMS (LUTS)"
6011,CHRONIC PROSTATITIS
5699,INTESTINAL DISORDER NOS
36012,PANUVEITIS
33183,"MILD COGNITIVE IMPAIRMENT, SO STATED"
05410,GENITAL HERPES NOS
E9580,SUICIDE-MOVING OBJECT
4474,CELIAC ART COMPRESS SYN
49320,"CHRON OBSTRUCTIVE ASTHMA, UNSPECIFIED"
E9357,ADV EFF NON-NARC ANALGSC
9598,INJURY MLT SITE/SITE NEC
63501,LEG ABOR W PELV INF-INC
80125,CL SKL BASE FX-DEEP COMA
E8009,RR COLL NOS-PERSON NOS
5713,ALCOHOL LIVER DAMAGE NOS
49322,"ASTHMA, CHRONIC OBSTRUCTIVE, WITH ACUTE EXACERBATION"
2469,DISORDER OF THYROID NOS
38900,CONDUCT HEARING LOSS NOS
8629,INTRATHORAC INJ NOS-OPEN
2849,APLASTIC ANEMIA NOS
73315,PATH FX SPECIFIED PART FEMUR
73311,PATHOLOGIC FX HUMERUS
1322,PHTHIRUS PUBIS
83400,DISL FINGER NOS-CLOSED
5643,VOMITING POST-GI SURGERY
20201,NODULAR LYMPHOMA HEAD
72631,MEDIAL EPICONDYLITIS
2511,HYPERINSULINISM NEC
99657,COMPLICATION DUE TO INSULIN PUMP
700,CORNS AND CALLOSITIES
E0089,OTHER SPECIFIED SPORTS AND ATHLETICS ACTIVITY
43311,OCCLUS CAROTID ART W/INFARCT
2733,MACROGLOBULINEMIA
28522,ANEMIA IN NEOPLASTIC DISEASE
20080,MIXED LYMPHOSARC UNSPEC
81311,FX OLECRAN PROC ULNA-OPN
71964,JOINT SYMPTOM NEC-HAND
87261,OPEN WOUND OF EAR DRUM
E9022,AIR PRESS CHANGE: DIVING
E0024,ACTIVITIES INVOLVING UNDERWATER DIVING AND SNORKELING
85240,TRAUMATIC EXTRADURAL HEM
43300,OCCLUS BASILAR ART NO INFARCT
6952,ERYTHEMA NODOSUM
7318,BONE INVOLV IN OTH DIS
71913,HEMARTHROSIS-FOREARM
42989,ILL-DEFINED HRT DIS NEC
86130,LUNG INJURY NOS-OPEN
47825,EDEMA PHARYNX/NASOPHARYX
2889,WBC DISEASE NOS
71104,PYOGEN ARTHRITIS-HAND
55229,OBSTR VENTRAL HERNIA NEC
4536,VENOUS EMBOLISM AND THROMBOSIS OF SUPERFICIAL VESSELS OF LOWER EXTREMITY
87362,OPEN WOUND OF GUM
59381,RENAL VASCULAR DISORDER
81213,FX GR TUBEROS HUMER-OPEN
E8353,WTRCRAFT FALL NOS-PASNGR
E9426,ADV EFF ANTIHYPERTEN AGT
6800,CARBUNCLE OF FACE
53782,ANGIODYSPLASIA OF STOMACH & DUODENUM
8170,MULTIPLE FX HAND-CLOSED
2713,DISACCHARIDASE DEF/MALAB
E8290,OTH ROAD VEH ACC-PEDEST
35922,MYOTONIA CONGENITAL
85304,BRAIN HEM NEC-PROLN COMA
E8138,MV-OTH VEH COLL-PERS NEC
80026,CL SKULL VLT FX-COMA NOS
36510,OPEN-ANGLE GLAUCOMA NOS
36570,"GLAUCOMA STAGE, UNSPECIFIED"
22802,HEMANGIOMA INTRACRANIAL
1279,INTEST HELMINTHIASIS NOS
48882,INFLUENZA DUE TO IDENTIFIED NOVEL INFLUENZA A VIRUS WITH OTHER RESPIRATORY MANIFESTATIONS
0980,ACUTE GC INFECT LOWER GU
09941,CHLAMYDIA TRACHOMATIS
27803,OBESITY HYPOVENTILATION SYNDROME
7503,CONG ESOPH FISTULA/ATRES
52181,CRACKED TOOTH 
7246,DISORDERS OF SACRUM
3371,AUT NEUROPTHY IN OTH DIS
E9304,ADV EFF TETRACYCLINE
4419,AORTIC ANEURYSM NOS
72272,THOR DISC DIS W MYELOPAT
0071,GIARDIASIS
80102,CL SKUL BASE FX-BRF COMA
51281,PRIMARY SPONTANEOUS PNEUMOTHORAX
2774,DIS BILIRUBIN EXCRETION
94427,2ND DEG BURN WRIST
E9588,SUICIDE/SELF-INJURY NEC
E8839,FALL INTO OTHER HOLE
6918,OTHER ATOPIC DERMATITIS
E8241,N-TRAF BOARD/ALIGHT-PSGR
5600,INTUSSUSCEPTION
90441,INJURY POPLITEAL ARTERY
56409,OTHER CONSTIPATION
E9358,ADV EFF ANALGESICS NEC
1562,MAL NEO AMPULLA OF VATER
28269,OTHER SICKLE-CELL DX. WITH
9244,MULTIPLE CONTUSION LEG
83201,ANT DISLOC ELBOW-CLOSED
66914,OBSTETRIC SHOCK-POSTPART
9720,POIS-CARD RHYTHM REGULAT
38021,CHOLESTEATOMA EXTERN EAR
5109,EMPYEMA W/O FISTULA
34400,UNSPEC QUADRIPLEGIA
95205,C5-C7 SPIN CORD INJ NOS
47411,HYPERTROPHY TONSILS
V1061,HX OF LYMPHOID LEUKEMIA
E0072,ACTIVITIES INVOLVING RUGBY
5941,BLADDER CALCULUS NEC
80700,FRACTURE RIB NOS-CLOSED
73005,AC OSTEOMYELITIS-PELVIS
4539,VENOUS THROMBOSIS NOS
4279,CARDIAC DYSRHYTHMIA NOS
1118,DERMATOMYCOSES NEC
38015,CHR MYCOT OTITIS EXTERNA
E9438,ADV EFF GI AGENT NEC
0030,SALMONELLA ENTERITIS
E8257,MV N-TRAFF NEC-PEDEST
95200,C1-C4 SPIN CORD INJ NOS
28803,DRUG INDUCED NEUTROPENIA 
36405,HYPOPYON
81353,FX DISTAL ULNA-OPEN
56729,OTHER SUPPURATIVE PERITONITIS
83412,DISL INTERPHALN HAND-OPN
38031,HEMATOMA AURICLE/PINNA
E8688,ACC POIS-CARBN MONOX NEC
V041,VACCIN FOR SMALLPOX
6960,PSORIATIC ARTHROPATHY
27503,OTHER HEMOCHROMATOSIS
6981,PRURITUS OF GENITALIA
60090,"HYPERPLASIA OF PROSTATE, UNSPECIFIED, WITHOUT URINARY OBSTRUCTION AND OTHER LOWER URINARY SYMPTOMS (LUTS)"
E9451,ADV EFF SMOOTH MUSC RELX
9619,POIS-ANTI-INFECT NEC/NOS
7093,DEGENERATIVE SKIN DISORD
E9229,FIREARM ACCIDENT NOS
2592,CARCINOID SYNDROME
7960,ABN TOXICOLOGIC FINDING
81603,"FX MULT PHALAN, HAND-CL"
8780,OPEN WOUND OF PENIS
9535,LUMBOSACRAL PLEX INJURY
1968,MAL NEO LYMPH NODE-MULT
5298,TONGUE DISORDER NEC
6218,DISORDERS OF UTERUS NEC
51852,"OTHER PULMONARY INSUFFICIENCY, NOT ELSEWHERE CLASSIFIED, FOLLOWING TRAUMA AND SURGERY"
E8304,BOAT SUBMERS-WATER SKIER
E0026,ACTIVITIES INVOLVING WATER SKIING AND WAKE BOARDING
V6289,PSYCHOLOGICAL STRESS NEC
53390,PEPTIC ULCER NOS
2800,"BLOOD LOSS ANEMIA, NOS"
78065,HYPOTHERMIA NOT ASSOCIATED WITH LOW ENVIRONMENTAL TEMPERATURE
57460,"CHOLELITH/CHOLEDOCHOLITH, AC CHOLECYS, NO OBS"
85225,SUBDURAL HEM-DEEP COMA
3484,COMPRESSION OF BRAIN
V1044,HX-FEMALE GENIT MALG NEC
92233,INTERSCAPULAR REGION CONTUSION
4778,ALLERGIC RHINITIS NEC
7831,ABNORMAL WEIGHT GAIN
6801,CARBUNCLE OF NECK
E8730,EXCESS FLUID IN INFUSION
71905,JOINT EFFUSION-PELVIS
4464,WEGENER'S GRANULOMATOSIS
01720,TB PERIPH LYMPH-UNSPEC
71993,JOINT DIS NOS-FOREARM
E9421,ADV EFF CARDIOTONICS
E963,ASSAULT-HANGING/STRANGUL
7296,OLD FB IN SOFT TISSUE
9147,FOREIGN BODY HAND-INFECT
27549,OTHER CALCIUM METAB DISORDER
71236,CHONDROCALCIN NOS-L/LEG
3210,CRYPTOCOCCAL MENINGITIS
81308,FX UP RADIUS W ULNA-CLOS
71936,PALINDROM RHEUM-L/LEG
52462,ARTHRALGIA OF TM JOINT
72887,MUSCLE WEAKNESS
8243,FX LATERAL MALLEOLUS-OPN
0986,GONOCOCCAL INFEC PHARYNX
E9420,ADV EFF CARD RHYTH REGUL
5964,ATONY OF BLADDER
94421,2ND DEG BURN FINGER
44481,ILIAC ARTERY EMBOLISM
6861,PYOGENIC GRANULOMA
64393,VOMIT OF PG NOS-ANTEPART
33922,CHRONIC POST-TRAUMATIC HEADACHE
99563,ANAPHYLACTIC REACTION DUE TO FRUITS AND VEGETABLES
56971,POUCHITIS
47824,RETROPHARYNGEAL ABSCESS
94231,3RD DEG BURN BREAST
94233,3RD DEG BURN ABDOMN WALL
E894,FIRE-HIGHLY INFLAM MATER
81404,FX PISIFORM-CLOSED
99560,ANAPHYLACTIC REACTION DUE TO UNSPECIFIED FOOD
99661,"DUE TO CARDIAC DEVICE,IMPLANT, AND GRAFT"
5276,SALIVARY GLAND MUCOCELE
3410,NEUROMYELITIS OPTICA
71990,JOINT DIS NOS-UNSPEC JT
56961,COLOSTOMY INFECTION
V442,ILEOSTOMY STATUS
64624,RENAL DIS NOS-POSTPARTUM
E9108,ACCIDENTAL DROWNING NEC
E0020,ACTIVITIES INVOLVING SWIMMING
7028,OTHER SPECIFIED DERMATOSES
4733,CHR SPHENOIDAL SINUSITIS
6920,DETERGENT DERMATITIS
29389,TRANSIENT ORG MENTAL NEC
9102,BLISTER HEAD
2532,PANHYPOPITUITARISM
82392,FX TIBIA W FIB NOS-OPEN
9135,INSECT BITE FOREARM-INF
0529,VARICELLA UNCOMPLICATED
1221,ECHINOCOCC GRANUL LUNG
78191,LOSS OF HEIGHT
30014,MULTIPLE PERSONALITY
E8148,MV COLL W PEDES-PERS NEC
40591,RENOVASC HYPERTENSION
4401,RENAL ARTERY ATHEROSCLER
28804,NEUTROPENIA DUE TO INFECTION 
38612,VESTIBULAR NEURONITIS
E0049,"OTHER ACTIVITY INVOLVING CLIMBING, RAPPELLING AND JUMPING OFF"
83501,POSTERIOR DISLOC HIP-CL
V9033,RETAINED WOOD FRAGMENTS
E8130,MV-OTH VEH COLL-DRIVER
56212,DIVERTICULOSIS COLON W/HEM
E0040,"ACTIVITIES INVOLVING MOUNTAIN CLIMBING, ROCK CLIMBING AND WALL CLIMBING"
23771,NEUROFIBROMATOSIS TYPE 1
V5882,FIT/ADJUST NONVASC CATHETER
2141,LIPOMA SKIN NEC
7897,COLIC
37420,LAGOPHTHALMOS NOS
5566,UNIVERSAL ULCERATIVE COLITIS
92619,CRUSHING INJ TRUNK NEC
8064,CL LUMBAR FX W CORD INJ
3739,INFLAMMATION EYELID NOS
5130,ABSCESS OF LUNG
E9470,ADV EFF DIETETICS
V1002,HX-ORAL/PHARYNX MALG NEC
7260,ADHESIVE CAPSULIT SHLDER
V1253,PERSONAL HISTORY OF SUDDEN CARDIAC ARREST
E8352,WTRCRAFT FALL NOS-CREW
E0100,ACTIVITY INVOLVING EXERCISE MACHINES PRIMARILY FOR MUSCLE STRENGTHENING
74442,BRANCHIAL CLEFT CYST
4471,STRICTURE OF ARTERY
9559,INJ NERVE SHLDR/ARM NOS
9528,SPIN CORD INJ-MULT SITE
8441,SPRAIN MEDIAL COLLAT LIG
99881,EMPHYSEMA FROM PROCEDURE
80109,CL SKULL BASE FX-CONCUSS
66714,RET PROD CONCEPT-POSTPAR
7092,SCAR & FIBROSIS OF SKIN
2809,IRON DEFIC ANEMIA NOS
E9043,EXPOSURE NEC
8242,FX LATERAL MALLEOLUS-CL
5258,DENTAL DISORDER NEC
9066,LATE EFF WRIST/HAND BURN
94438,3RD DEG BURN HAND-MULT
1729,MALIG MELANOMA SKIN NOS
0093,DIARRHEA OF INFECT ORIG
E847,CABL CAR ACC NOT ON RAIL
53085,BARRETT'S ESOPHAGUS
5989,URETHRAL STRICTURE NOS
35921,MYOTONIC MUSCULAR DYSTROPHY
E8278,ANIM DRAWN VEH-PERS NEC
E912,RESP OBSTR-INHAL OBJ NEC
V1088,HX-ENDOCRINE MALIGN NEC
2792,COMBINED IMMUNITY DEFIC
8483,SPRAIN OF RIBS
70723,"PRESSURE ULCER, STAGE III"
2930,ACUTE DELIRIUM
9563,INJURY PERONEAL NERVE
81512,FX METACARP BASE NEC-OPN
53210,AC DUODENAL ULCER W PERF
20270,"PERIPHERAL T CELL LYMPHOMA, UNSPECIFIED SITE, EXTRANODAL AND SOLID ORGAN SITES"
3659,GLAUCOMA NOS
71836,RECUR DISLOCAT-L/LEG
99666,DUE TO INTERNAL JOINT PROSTHESIS
03840,GRAM-NEG SEPTICEMIA NOS
42983,TAKOTSUBO SYNDROME 
3509,TRIGEMINAL NERVE DIS NOS
80151,OPN SKL BASE FX W/O COMA
94420,2ND DEG BURN HAND NOS
30924,ADJ REACT-ANXIOUS MOOD
73029,OSTEOMYELITIS NOS-MULT
0846,MALARIA NOS
E9488,ADV EFF BACT VAC NEC/NOS
8790,OPEN WOUND OF BREAST
70589,SWEAT GLAND DISORDER NEC
7932,NONSPECIFIC (ABNORMAL) FINDINGS ON RADIOLOGICAL AND OTHER EXAMINATION OF OTHER INTRATHORACIC ORGANS
V552,ATTEN TO ILEOSTOMY
6101,DIFFUS CYSTIC MASTOPATHY
8300,DISLOCATION JAW-CLOSED
99702,POST OP CVA
55221,OBSTR INCISIONAL HERNIA
9762,POIS-LOC ASTRING/DETERG
E8587,ACC POISN-SKIN/EENT AGNT
5100,EMPYEMA WITH FISTULA
29562,RESIDUAL SCHIZOPHREN-CHR
04111,METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS IN CONDITIONS CLASSIFIED ELSEWHERE AND OF UNSPECIFIED SITE
E961,ASSAULT-CORROSIV/CAUST
3549,MONONEURITIS ARM NOS
37240,PTERYGIUM NOS
64293,HYPERTENS NOS-ANTEPARTUM
5172,SYST SCLEROSIS LUNG DIS
E984,UNDETERM CIRC-SUBMERSION
E9422,ADV EFF ANTILIPEMICS
38014,MALIGNANT OTITIS EXTERNA
79929,OTHER SIGNS AND SYMPTOMS INVOLVING EMOTIONAL STATE
23871,ESSENTIAL THROMBOCYTHEMIA 
85406,HEAD/BRAIN INJ NEC-COMA NOS
57491,"CHOLELITH/CHOLEDOCHOLITH, NO CHOLECYS, OBST"
79924,EMOTIONAL LABILITY
34981,PSEUDOMENINGOCELE
37741,ISCHEMIC OPTIC NEUROPTHY
E8161,LOSS CONTROL MV ACC-PSGR
7019,SKIN HYPERTRO/ATROPH NOS
83209,DISLOCAT ELBOW NEC-CLOSE
64653,ASY BACTERIURIA-ANTEPART
66634,POSTPART COAG DEF-POSTPA
2866,DEFIBRINATION SYNDROME
64274,TOX W OLD HYPER-POSTPART
78071,CHRONIC FATIGUE SYNDROME
62989,OTHER SPECIFIED DISORDERS OF FEMALE GENITAL ORGANS
8931,OPEN WOUND TOE-COMPL
V068,VAC-DIS COMBINATIONS NEC
9229,CONTUSION TRUNK NOS
82002,"FX FEMUR, MIDCERVIC-CLOS"
9882,TOX EFF BERRY/PLANT NEC
64203,ESSEN HYPERTEN-ANTEPART
52311,"CHRONIC GINGIVITIS, NON-PLAQUE INDUCED"
30571,AMPHETAMINE ABUSE-CONTIN
78491,POSTNASAL DRIP 
1361,BEHCET'S SYNDROME
29644,BIPOL MANIC-SEV W PSYCH
70711,ULCER OF THIGH
1713,MAL NEO SOFT TISSUE LEG
E8208,SNOW VEH ACC-PERS NEC
80123,CL SKUL BASE FX-MOD COMA
73319,PATH FX OTHER SPECIFIED SITE
E9197,EARTH MOVING MACHINE ACC
3249,CNS ABSCESS NOS
3798,EYE DISORDERS NEC
9174,INSECT BITE FOOT/TOE
46619,AC BRONCHIOLITIS D/T OTH INF ORG
29212,DRUG HALLUCINOSIS
81244,"FX HUMER, CONDYL NOS-CL"
70702,"PRESSURE ULCER, UPPER BACK"
59682,MECHANICAL COMPLICATION OF CYSTOSTOMY
V5877,"AFTERCARE FOLLOWING SURGERY OF THE SKIN AND SUBCUTANEOUS TISSUE,NEC"
29600,MANIC DISORDER-UNSPEC
7901,ELEVATED SEDIMENT RATE
79095,ELEVATED C-REACTIVE PROTEIN (CRP)
3699,VISUAL LOSS NOS
47874,STENOSIS OF LARYNX
E8189,MV TRAFF ACC-PERS NOS
1869,MALIG NEO TESTIS NEC
E9349,ADV EFF BLOOD AGENT NOS
20040,"MANTLE CELL LYMPHOMA, UNSPECIFIED SITE, EXTRANODAL AND SOLID ORGAN SITES"
V453,INTESTINAL BYPASS STATUS
92301,CONTUSION SCAPUL REGION
3481,ANOXIC BRAIN DAMAGE
36841,CENTRAL SCOTOMA
72972,NONTRAUMATIC COMPARTMENT SYNDROME OF LOWER EXTREMITY
72971,NONTRAUMATIC COMPARTMENT SYNDROME OF UPPER EXTREMITY
9115,INSECT BITE TRUNK-INFEC
0743,"HAND, FOOT & MOUTH DIS"
42653,BILAT BB BLOCK NEC
64244,MILD/NOS PREECLAMP-P/P
9166,FOREIGN BODY HIP/LEG
71536,LOC OSTEOARTH NOS-L/LEG
6003,CYST OF PROSTATE
5275,SIALOLITHIASIS
07998,UNSPEC CHLAMYDIAL INFECTION
V1041,HX-CERVICAL MALIGNANCY
0074,CRYPTOSPORIDIOSIS
9177,FOREIGN BDY FOOT/TOE-INF
V6709,"FOLLOW UP EXAMINATION, FOLLOWING OTHER SURGERY"
E9531,SUICIDE-SUFF W PLAS BAG
5960,BLADDER NECK OBSTRUCTION
80330,CL SKULL FX NEC/HEM NEC
81304,FX UPPER ULNA NEC/NOS-CL
0530,HERPES ZOSTER MENINGITIS
36232,ARTERIAL BRANCH OCCLUS
64863,CV DIS NEC-ANTEPARTUM
80325,CL SKUL FX NEC-DEEP COMA
80335,CL SKUL FX NEC-DEEP COMA
84513,SPRAIN INTERPHALANG TOE
2839,ACQ HEMOLYTIC ANEMIA NOS
71956,JT STIFFNESS NEC-L/LEG
20283,LYMPHOMAS NEC ABDOM
9064,LATE EFFECT OF CRUSHING
3814,NONSUPP OTITIS MEDIA NOS
67403,CEREBROVASC DIS-ANTEPART
9648,POISONING-BLOOD AGT NEC
33821,CHRONIC PAIN DUE TO TRAUMA 
9404,BURN CORNEA/CONJUNCT NEC
7358,ACQ DEFORMITY OF TOE NEC
71537,LOC OSTEOARTH NOS-ANKLE
4269,CONDUCTION DISORDER NOS
E9553,SUICIDE-MILITARY FIREARM
99980,"TRANSFUSION REACTION, UNSPECIFIED"
2939,TRANSIENT ORG MENTAL NOS
7609,MATERNAL COND NOS AFF NB
5552,REG ENTERIT SM/LG INTEST
65803,OLIGOHYDRAMNIOS-ANTEPAR
1101,DERMATOPHYTOSIS OF NAIL
9871,TOX EF HYDROCARB GAS NEC
E867,ACC POISON-PIPED GAS
58889,OTHER SPECIFIED DISORDERS RESULTING FROM IMPAIRED RENAL FUNCTION
30723,GILLES TOURETTE DISORDER
38905,"CONDUCTIVE HEARING LOSS, UNILATERAL"
7273,BURSITIS NEC
2180,SUBMUCOUS LEIOMYOMA
1239,CESTODE INFECTION NOS
V707,EXAM-CLINICAL RESEARCH
8620,DIAPHRAGM INJURY-CLOSED
3480,CEREBRAL CYSTS
5735,HEPATOPULMONARY SYNDROME
57512,ACUTE AND CHRONIC CHOLECYSTITIS
E9353,ADV EFF SALICYLATES
43400,CEREBRAL THROMBOSIS NO INFARCT
37200,ACUTE CONJUNCTIVITIS NOS
E9585,SUICIDE-MOTOR VEH CRASH
37289,"CONJUNCTIVA DISORDERS, OTHER"
E9228,FIREARM ACCIDENT NEC
83212,POST DISLOC ELBOW-OPEN
94418,1ST DEG BURN HAND-MULT
47830,VOCAL CORD PARALYSIS NOS
78057,SLEEP APNEA
69289,DERMATITIS NEC
E9505,SUICIDE-DRUG/MEDICIN NOS
4530,BUDD-CHIARI SYNDROME
63791,AB NOS UNCOMPLICAT-INC
80130,CL SKULL BASE FX/HEM NEC
1969,MAL NEO LYMPH NODE NOS
8795,OPN WND LAT ABDOMEN-COMP
64403,THRT PREM LABOR-ANTEPART
E8192,TRAFFIC ACC NOS-MOTCYCL
1505,MAL NEO LOWER 3RD ESOPH
E0290,REFEREEING A SPORTS ACTIVITY
4267,ANOMALOUS AV EXCITATION
9680,POIS-CNS MUSCLE DEPRESS
86500,SPLEEN INJURY NOS-CLOSED
E0027,"ACTIVITIES INVOLVING SURFING, WINDSURFING AND BOOGIE BOARDING"
E0090,ACTIVITY INVOLVING EXERCISE MACHINES PRIMARILY FOR CARDIORESPIRATORY CONDITIONING
58281,CHR NEPHRITIS IN OTH DIS
41512,SEPTIC PULMONARY EMBOLISM
37732,RETROBULBAR NEURITIS
37120,CORNEAL EDEMA NOS
V621,ADVERSE EFF-WORK ENVIRON
29632,RECURR MAJ DEPRESSION-MOD
30122,SCHIZOTYPAL PERSONALITY
316,PSYCHIC FACTORS ASSOCIATED WITH DISEASES
64683,PREG COMPL NEC-ANTEPARTUM
9557,INJ NERVE SHLDR/ARM NEC
37501,ACUTE DACRYOADENITIS
E8720,FAILURE STERILE SURGERY
81331,FX RADIUS SHAFT-OPEN
99669,"DUE TO OTHER INTERNAL PROSTHETIC DEVICE,IMPLANT,GRAFT"
37332,CONTACT DERMATIT EYELID
5183,PULMONARY EOSINOPHILIA
31234,INTERMITT EXPLOSIVE DIS
78799,OTHER DIGESTIVE SYS SYMPTOM
42760,PREMATURE BEATS NOS
E0074,ACTIVITIES INVOLVING LACROSSE AND FIELD HOCKEY
V1062,HX OF MYELOID LEUKEMIA
9875,TOX EFF LACRIMOGENIC GAS
E9622,ASSAULT-POIS W GAS/VAPOR
3380,CENTRAL PAIN SYNDROME 
29510,HEBEPHRENIA-UNSPEC
36250,MACULAR DEGENERATION NOS
9711,POIS-PARASYMPATHOLYTICS
30021,AGORAPHOBIA WITH PANIC
25082,NIDDM W/OTHER MANIF UNCONTR
8799,OPN WOUND SITE NOS-COMPL
3738,INFLAMMATION EYELID NEC
8057,FX SACRUM/COCCYX-OPEN
8025,FX MALAR/MAXILLARY-OPEN
61800,UNSPECIFIED PROLAPSE OF VAGINAL WALLS
96900,"POISONING BY ANTIDEPRESSANT, UNSPECIFIED"
3340,FRIEDREICH'S ATAXIA
8083,FRACTURE OF PUBIS-OPEN
9684,POIS-GEN ANESTH NEC/NOS
E8551,ACC POISN-CNS DEPRES NEC
28244,BETA THALASSEMIA
83903,DISLOC 3RD CERV VERT-CL
83904,DISLOC 4TH CERV VERT-CL
36441,HYPHEMA
67513,BREAST ABSCESS-ANTEPART
1529,MAL NEO SMALL BOWEL NOS
78602,ORTHOPNEA
8241,FX MEDIAL MALLEOLUS-OPEN
73002,AC OSTEOMYELITIS-UP/ARM
34831,METABOLIC ENCEPHALOPATHY
72999,OTHER DISORDERS OF SOFT TISSUE
8481,SPRAIN OF JAW
86611,KIDNEY HEMATOMA-OPEN
86514,SPLEEN DISRUPTION-OPEN
41011,"AMI ANTERIOR WALL NEC, INITIAL EPISODE OF CARE"
57470,"CHOLELITH/CHOLEDOCHOLITH, OTH CHOLECYS, NO OBS"
56982,ULCERATION OF INTESTINE
V555,ATTEN TO CYSTOSTOMY
75989,OTHER CONGENITAL ANOMALIES
5307,MALLORY-WEISS SYNDROME
2771,DIS PORPHYRIN METABOLISM
5164,LYMPHANGIOLEIOMYOMATOSIS
E9230,FIREWORKS ACCIDENT
07032,CHR HEP B W/OUT COMA/HEP DELTA
6270,PREMENOPAUSE MENORRHAGIA
V5331,ADJUST CARDIAC PACEMAKER
5178,LUNG INVOLV IN OTH DIS
64813,THYROID DYSFUNC-ANTEPART
99682,COMPL LIVER TRANSPLANT
E9307,ADV EFF ANTINEOP ANTBIOT
83200,DISLOCAT ELBOW NOS-CLOSE
6250,DYSPAREUNIA
29285,DRUG INDUCED SLEEP DISORDERS
E9385,ADV EFF TOPIC/INFIL ANES
E8041,FALL FROM TRAIN-PASSENGR
27739,OTHER AMYLOIDOSIS 
4379,CEREBROVASC DISEASE NOS
80010,CL SKL VLT FX W CEREBR LAC/CONTUS
9101,ABRASION HEAD-INFECTED
24291,THYROTOX NOS W CRISIS
41031,"AMI INFEROPOSTERIOR WALL, INITIAL EPISODE OF CARE"
V7260,"LABORATORY EXAMINATION, UNSPECIFIED"
57421,CHOLELITHIAS NOS W OBSTR
72669,ENTHESOPATHY OF KNEE NEC
6266,METRORRHAGIA
179,CA UTERUS
68601,PYODERMA GANGRENOSUM
1122,CANDIDIAS UROGENITAL NEC
85195,OPEN BRAIN LAC-DEEP COMA
4262,LEFT BB HEMIBLOCK
53989,OTHER COMPLICATIONS OF OTHER BARIATRIC PROCEDURE
9930,"BAROTRAUMA, OTITIC"
0570,ERYTHEMA INFECTIOSUM
99643,BROKEN PROSTHETIC JOINT IMPLANT
71950,JT STIFFNESS NEC-UNSPEC
2872,PURPURA NOS
94110,1ST DEG BURN HEAD NOS
2929,DRUG MENTAL DISORDER NOS
40300,"HYPERTENSIVE CHRONIC KIDNEY DISEASE, MALIGNANT, WITH CHRONIC KIDNEY DISEASE STAGE I THROUGH STAGE IV, OR UNSPECIFIED"
36210,BACKGRND RETINOPATHY NOS
78094,EARLY SATIETY
9400,CHEMICAL BURN PERIOCULAR
33722,REFLEX SYMP DYSTROPHY-LE
9878,TOXIC EFF GAS/VAPOR NEC
E8698,ACC POISON-GAS/VAPOR NEC
3094,ADJ REACT-EMOTION/CONDUC
2911,ALCOHOL AMNESTIC SYND
09889,GONOCOCCAL INF SITE NEC
1761,KAPOSI'S SAROCOMA-SOFT TISSUE
5992,URETHRAL DIVERTICULUM
36520,PRIM ANGL-CLOS GLAUC NOS
3569,IDIO PERIPH NEURPTHY NOS
E8581,ACC POISN-SYSTEMIC AGENT
4878,FLU W MANIFESTATION NEC
81202,FX ANATOM NCK HUMERUS-CL
7891,HEPATOMEGALY
83303,DISLOCA MIDCARPAL-CLOSED
83109,DISLOC SHOULDER NEC-CLOS
28862,LEUKEMOID REACTION 
E8786,ABN REAC-ORGAN REM NEC
36563,GLAUCOMA W VASCULAR DIS
4870,INFLUENZA WITH PNEUMONIA
27787,DISORDERS OF MITOCHONDRIAL METABOLISM
E0051,ACTIVITIES INVOLVING YOGA
99581,ADULT PHYSICAL ABUSE
8502,CONCUSSION-MODERATE COMA
7994,CACHEXIA
V851,"BODY MASS INDEX BETWEEN 19-24, ADULT"
51284,OTHER AIR LEAK
7969,ABNORMAL FINDINGS NEC
25200,"HYPERPARATHYROIDISM, UNSPECIFIED"
80239,MULT FX MANDIBLE-OPEN
86320,SMALL INTEST INJ NOS-CL
7262,SHOULDER REGION DIS NEC
8712,RUPTURE EYE W TISSU LOSS
79409,ABN CNS FUNCT STUDY NEC
63571,LEG AB W COMPL NEC-INC
53981,INFECTION DUE TO OTHER BARIATRIC PROCEDURE
99582,ADULT EMOTIONAL/PSYCHOLOGICAL ABUSE
E9328,ADV EFF ANTITHYROID AGNT
53789,GASTRODUODENAL DIS NEC
73016,CHR OSTEOMYELIT-L/LEG
71430,JUV RHEUM ARTHRITIS NOS
98989,TOXIC EFFECT NONMEDICINAL SUBS
56962,MECHANICAL COMPLIC-COLOST/ENTEROSTOMY
5278,SALIVARY GLAND DIS NEC
2218,BEN NEO FEM GENITAL NEC
0990,CHANCROID
30722,CHRONIC MOTOR TIC DIS
75683,EHLERS-DANLOS SYNDROME
5710,ALCOHOLIC FATTY LIVER
72789,SYNOV/TEND/BURSA DIS NEC
4821,PSEUDOMONAL PNEUMONIA
73622,SWAN-NECK DEFORMITY
71619,TRAUM ARTHROPATHY-MULT
65413,UTERINE TUMOR-ANTEPARTUM
V1204,PERSONAL HISTORY OF METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS
7212,THORACIC SPONDYLOSIS
5644,POSTOP GI FUNCT DIS NEC
0949,NEUROSYPHILIS NOS
6868,LOCAL SKIN INFECTION NEC
E9348,ADV EFF BLOOD AGENT NEC
